timestamp,cloud_provider,user_id,source_ip,action,resource,region,status,bytes_transferred,authentication_method,privilege_level,attack_type
2026-08-18 01:27:00,AWS,user_079,201.139.18.201,APIRequest,Compute,us-east-1,success,9764,MFA,user,Normal
2026-08-18 01:30:00,AWS,user_006,148.32.243.231,LargeDataTransfer,IAM,ap-south-1,failed,4122848,Password,admin,Cross-Cloud Attack
2026-08-18 01:31:00,Azure,user_150,134.154.249.93,Logout,IAM,West Europe,failed,26375,MFA,user,Normal
2026-08-18 01:33:00,Azure,user_047,172.85.40.76,ModifyIAMPolicy,IAM,East US,success,3578,MFA,admin,Privilege Escalation
2026-08-18 01:34:00,GCP,user_188,23.157.83.63,ReadResource,Database,europe-west1,failed,14640,Password,user,Normal
2026-08-18 01:44:00,GCP,user_121,105.67.62.16,ListResources,Database,asia-south1,success,40708,MFA,user,Normal
2026-08-18 01:45:00,AWS,user_096,57.206.117.185,ListResources,Compute,eu-west-1,success,19256,MFA,developer,Normal
2026-08-18 01:45:00,AWS,user_036,53.202.111.224,Logout,IAM,us-east-1,success,48837,MFA,user,Normal
2026-08-18 01:53:00,GCP,user_184,113.171.158.95,Login,Database,europe-west1,success,5511,Password,user,Credential Attack
2026-08-18 02:00:00,Azure,user_147,24.40.58.97,ReadResource,IAM,Central India,failed,35434,MFA,user,Normal
2026-08-18 02:04:00,GCP,user_092,107.5.0.71,ListResources,Compute,us-central1,failed,39754,Password,user,Normal
2026-08-18 02:11:00,Azure,user_093,203.31.209.72,FailedLogin,Compute,East US,failed,9833,Password,user,Credential Attack
2026-08-18 02:15:00,Azure,user_007,120.162.252.131,ListResources,Database,West Europe,failed,38395,MFA,developer,Normal
2026-08-18 02:15:00,AWS,user_200,59.7.205.176,Login,Compute,us-east-1,failed,6129,MFA,user,Normal
2026-08-18 02:27:00,GCP,user_125,168.180.173.50,ListResources,Compute,us-central1,success,26052,MFA,user,Normal
2026-08-18 02:27:00,GCP,user_028,126.79.96.184,Login,IAM,us-central1,success,4732,Password,user,Normal
2026-08-18 02:32:00,Azure,user_037,91.156.37.75,Login,Compute,East US,failed,9978,MFA,developer,Normal
2026-08-18 02:33:00,GCP,user_028,95.51.42.159,APIRequest,Database,europe-west1,failed,45329,Password,developer,Normal
2026-08-18 02:39:00,GCP,user_063,173.244.214.206,ListResources,Database,asia-south1,failed,34808,MFA,user,Normal
2026-08-18 02:41:00,GCP,user_096,67.112.171.94,ListResources,Database,asia-south1,success,38670,MFA,developer,Normal
2026-08-18 02:41:00,AWS,user_108,130.9.26.244,ListResources,Storage,eu-west-1,success,42713,MFA,user,Normal
2026-08-18 02:42:00,Azure,user_168,205.210.44.148,CreateAccessKey,IAM,East US,success,11926,Password,admin,Privilege Escalation
2026-08-18 02:45:00,AWS,user_063,115.231.40.42,CreateAccessKey,Compute,eu-west-1,success,16025,MFA,admin,Privilege Escalation
2026-08-18 02:50:00,GCP,user_149,78.216.141.14,CreateAccessKey,IAM,us-central1,success,11557,MFA,admin,Privilege Escalation
2026-08-18 02:51:00,Azure,user_011,33.170.137.190,Login,Storage,Central India,success,38555,MFA,user,Normal
2026-08-18 02:52:00,GCP,user_147,170.147.199.7,APIRequest,Compute,asia-south1,success,41595,MFA,user,Normal
2026-08-18 02:56:00,GCP,user_060,157.68.111.233,Logout,Storage,asia-south1,success,24357,MFA,user,Normal
2026-08-18 03:00:00,GCP,user_154,106.12.121.94,ListResources,IAM,europe-west1,failed,40502,MFA,developer,Normal
2026-08-18 03:01:00,Azure,user_139,115.156.78.154,ReadResource,Storage,West Europe,success,11347,MFA,user,Normal
2026-08-18 03:09:00,Azure,user_061,197.50.81.166,LargeDataTransfer,IAM,East US,success,717060,MFA,developer,Data Exfiltration
2026-08-18 03:12:00,AWS,user_089,201.144.72.35,ListResources,Storage,eu-west-1,success,40367,MFA,user,Normal
2026-08-18 03:18:00,AWS,user_002,183.252.239.86,APIRequest,Compute,eu-west-1,failed,43775,Password,developer,Normal
2026-08-18 03:21:00,AWS,user_193,45.219.211.236,APIRequest,Database,eu-west-1,success,1950,Password,user,Normal
2026-08-18 03:24:00,AWS,user_090,137.45.170.91,Logout,Storage,us-east-1,success,6638,MFA,developer,Normal
2026-08-18 03:27:00,AWS,user_077,94.168.33.225,Login,Compute,us-east-1,success,26300,Password,user,Normal
2026-08-18 03:29:00,Azure,user_171,29.40.204.214,ListResources,IAM,Central India,success,44751,Password,developer,Normal
2026-08-18 03:29:00,GCP,user_036,50.112.115.126,ReadResource,Compute,asia-south1,failed,21501,Password,developer,Normal
2026-08-18 03:29:00,GCP,user_021,87.185.132.240,ListResources,Database,europe-west1,failed,9290,Password,user,Normal
2026-08-18 03:29:00,Azure,user_194,45.81.51.97,Login,Compute,West Europe,failed,2999,Password,user,Normal
2026-08-18 03:30:00,GCP,user_199,95.44.221.132,Login,Compute,asia-south1,failed,3720,Password,user,Credential Attack
2026-08-18 03:31:00,AWS,user_106,12.52.87.153,FailedLogin,IAM,ap-south-1,success,8939,Password,user,Credential Attack
2026-08-18 03:36:00,AWS,user_148,140.8.106.85,Login,Compute,eu-west-1,success,47831,MFA,developer,Normal
2026-08-18 03:36:00,Azure,user_075,50.163.193.164,APIRequest,IAM,Central India,success,29327,MFA,developer,Normal
2026-08-18 03:36:00,GCP,user_156,166.109.168.249,FailedLogin,IAM,asia-south1,success,4741,Password,user,Credential Attack
2026-08-18 03:37:00,GCP,user_068,191.131.37.203,ReadDatabase,Compute,europe-west1,success,3078587,MFA,developer,Data Exfiltration
2026-08-18 03:44:00,GCP,user_063,183.184.42.134,APIRequest,Compute,us-central1,success,15043,Password,user,Normal
2026-08-18 03:47:00,GCP,user_138,35.109.243.94,Logout,Storage,us-central1,success,11852,Password,user,Normal
2026-08-18 03:49:00,GCP,user_154,13.9.165.132,Logout,IAM,us-central1,success,35815,MFA,user,Normal
2026-08-18 03:51:00,Azure,user_132,74.76.38.52,Login,Database,Central India,success,44514,Password,user,Normal
2026-08-18 03:52:00,Azure,user_082,193.44.148.247,Login,Database,West Europe,success,25676,MFA,user,Normal
2026-08-18 03:53:00,Azure,user_051,110.170.229.11,LargeDataTransfer,IAM,Central India,success,2596227,MFA,developer,Data Exfiltration
2026-08-18 03:57:00,Azure,user_123,107.238.183.79,CreateAccessKey,Compute,East US,failed,9275,MFA,admin,Privilege Escalation
2026-08-18 03:59:00,GCP,user_140,207.139.14.148,ModifyIAMPolicy,Compute,asia-south1,success,720,MFA,admin,Privilege Escalation
2026-08-18 04:01:00,AWS,user_059,183.74.16.181,APIRequest,Storage,ap-south-1,success,42015,Password,developer,Normal
2026-08-18 04:07:00,AWS,user_043,14.106.221.242,APIRequest,Database,us-east-1,success,29000,Password,developer,Normal
2026-08-18 04:12:00,Azure,user_181,89.233.244.36,ListResources,Storage,Central India,success,17857,Password,developer,Normal
2026-08-18 04:15:00,AWS,user_044,148.99.3.126,Login,Compute,ap-south-1,success,37431,Password,developer,Normal
2026-08-18 04:16:00,Azure,user_044,114.191.48.207,ReadResource,Storage,East US,success,36887,Password,developer,Normal
2026-08-18 04:17:00,GCP,user_011,218.87.72.224,Logout,IAM,asia-south1,failed,38044,Password,user,Normal
2026-08-18 04:18:00,AWS,user_153,210.8.81.33,DownloadData,IAM,us-east-1,success,2922664,MFA,developer,Data Exfiltration
2026-08-18 04:27:00,GCP,user_067,79.21.246.59,APIRequest,IAM,asia-south1,failed,6657,MFA,developer,Normal
2026-08-18 04:36:00,AWS,user_045,24.36.36.236,ModifyIAMPolicy,Database,us-east-1,failed,14579,MFA,admin,Privilege Escalation
2026-08-18 04:36:00,GCP,user_162,52.3.51.220,ListResources,Storage,asia-south1,success,30611,Password,user,Normal
2026-08-18 04:37:00,GCP,user_095,10.200.111.113,CrossCloudLogin,Database,us-central1,failed,3193109,MFA,admin,Cross-Cloud Attack
2026-08-18 04:39:00,GCP,user_024,22.231.95.135,ListResources,Compute,us-central1,success,4685,MFA,developer,Normal
2026-08-18 04:40:00,AWS,user_018,153.53.159.3,ListResources,IAM,eu-west-1,success,10261,Password,developer,Normal
2026-08-18 04:41:00,GCP,user_111,124.6.45.82,Logout,Compute,europe-west1,success,37303,Password,developer,Normal
2026-08-18 04:44:00,AWS,user_049,25.32.217.147,ReadResource,Storage,ap-south-1,failed,24802,Password,user,Normal
2026-08-18 04:46:00,AWS,user_104,148.49.97.7,Login,IAM,us-east-1,success,13571,MFA,developer,Normal
2026-08-18 04:48:00,Azure,user_098,41.125.101.64,CreateAccessKey,Database,Central India,success,3575,Password,user,Credential Attack
2026-08-18 04:48:00,GCP,user_022,217.2.114.35,ReadResource,Storage,europe-west1,success,16368,Password,developer,Normal
2026-08-18 04:50:00,Azure,user_044,16.86.124.170,Login,Compute,West Europe,success,27895,Password,user,Normal
2026-08-18 04:54:00,AWS,user_091,64.86.3.52,APIRequest,IAM,ap-south-1,failed,9187,Password,user,Normal
2026-08-18 04:56:00,GCP,user_153,26.43.6.6,Login,Database,europe-west1,failed,35417,MFA,user,Normal
2026-08-18 04:58:00,GCP,user_006,73.235.177.40,LargeDataTransfer,Compute,asia-south1,failed,2226561,MFA,admin,Cross-Cloud Attack
2026-08-18 04:59:00,GCP,user_154,170.215.192.223,ListResources,Database,asia-south1,success,9514,Password,developer,Normal
2026-08-18 05:00:00,AWS,user_084,99.166.55.179,Logout,Storage,eu-west-1,success,8337,Password,developer,Normal
2026-08-18 05:04:00,GCP,user_179,95.22.51.27,ReadResource,Compute,us-central1,failed,35505,Password,user,Normal
2026-08-18 05:06:00,GCP,user_137,33.209.223.210,Login,IAM,europe-west1,success,10179,MFA,user,Normal
2026-08-18 05:07:00,AWS,user_128,62.136.67.238,ListResources,Database,eu-west-1,failed,7957,MFA,developer,Normal
2026-08-18 05:13:00,AWS,user_143,64.18.216.174,Login,Database,eu-west-1,failed,4301,Password,user,Normal
2026-08-18 05:14:00,Azure,user_086,149.173.89.213,APIRequest,Database,West Europe,success,8837,MFA,developer,Normal
2026-08-18 05:16:00,GCP,user_135,25.72.144.136,Login,Compute,asia-south1,success,2615,Password,user,Credential Attack
2026-08-18 05:24:00,GCP,user_067,123.169.230.180,ListResources,Compute,europe-west1,success,49894,MFA,user,Normal
2026-08-18 05:24:00,GCP,user_087,191.221.227.135,ListResources,Storage,asia-south1,success,19947,Password,user,Normal
2026-08-18 05:29:00,AWS,user_185,91.4.180.23,Login,Storage,us-east-1,success,33569,MFA,user,Normal
2026-08-18 05:29:00,GCP,user_129,206.166.214.152,Login,Storage,europe-west1,success,41112,Password,user,Normal
2026-08-18 05:29:00,AWS,user_098,122.241.4.135,LargeDataTransfer,IAM,eu-west-1,success,2282813,MFA,developer,Cross-Cloud Attack
2026-08-18 05:33:00,Azure,user_058,20.7.192.173,LargeDataTransfer,IAM,West Europe,success,521484,MFA,admin,Cross-Cloud Attack
2026-08-18 05:33:00,Azure,user_036,89.136.246.203,Login,Database,Central India,success,26435,MFA,developer,Normal
2026-08-18 05:39:00,GCP,user_177,184.70.240.87,Login,Database,us-central1,success,16488,Password,user,Normal
2026-08-18 05:41:00,Azure,user_095,157.185.32.199,ListResources,Storage,West Europe,success,4061,MFA,developer,Normal
2026-08-18 05:49:00,Azure,user_156,37.97.112.145,APIRequest,Compute,East US,success,10650,MFA,user,Normal
2026-08-18 05:52:00,Azure,user_031,143.119.225.249,Logout,Compute,East US,success,35330,MFA,user,Normal
2026-08-18 06:03:00,GCP,user_062,192.251.229.203,Login,IAM,us-central1,success,26502,MFA,user,Normal
2026-08-18 06:08:00,Azure,user_104,57.30.199.13,ListResources,IAM,Central India,failed,40959,Password,user,Normal
2026-08-18 06:10:00,AWS,user_128,40.181.255.94,APIRequest,Storage,eu-west-1,success,43420,Password,user,Normal
2026-08-18 06:12:00,Azure,user_075,175.6.98.73,Login,IAM,East US,success,7243,Password,user,Credential Attack
2026-08-18 06:14:00,Azure,user_031,212.112.241.11,ListResources,Storage,Central India,success,20876,Password,user,Normal
2026-08-18 06:14:00,GCP,user_125,19.34.78.239,APIRequest,Compute,europe-west1,failed,47936,Password,user,Normal
2026-08-18 06:18:00,Azure,user_100,86.170.56.56,ListResources,Compute,West Europe,success,30046,MFA,user,Normal
2026-08-18 06:20:00,Azure,user_132,40.227.178.147,ReadResource,Database,East US,success,33664,Password,developer,Normal
2026-08-18 06:22:00,GCP,user_135,128.186.71.14,AssumeAdminRole,Compute,us-central1,success,2707,MFA,admin,Privilege Escalation
2026-08-18 06:24:00,GCP,user_143,166.57.239.230,ReadResource,Storage,asia-south1,success,45896,MFA,user,Normal
2026-08-18 06:26:00,GCP,user_160,18.119.177.150,APIRequest,Storage,asia-south1,success,19010,MFA,user,Normal
2026-08-18 06:33:00,AWS,user_171,142.231.164.75,ReadResource,Database,ap-south-1,success,1426,Password,user,Normal
2026-08-18 06:33:00,GCP,user_076,104.75.250.118,ListResources,Database,us-central1,success,14171,Password,user,Normal
2026-08-18 06:34:00,Azure,user_093,201.187.40.18,APIRequest,Database,East US,failed,40560,MFA,user,Normal
2026-08-18 06:35:00,GCP,user_120,181.216.141.29,CrossCloudResourceAccess,Storage,us-central1,success,1077423,Password,admin,Cross-Cloud Attack
2026-08-18 06:38:00,GCP,user_179,186.119.165.250,ReadResource,Compute,us-central1,success,26436,Password,developer,Normal
2026-08-18 06:43:00,GCP,user_131,11.206.224.134,Logout,Compute,us-central1,success,7046,MFA,developer,Normal
2026-08-18 06:49:00,GCP,user_072,10.214.220.146,Login,Compute,us-central1,success,34067,Password,user,Normal
2026-08-18 06:49:00,Azure,user_193,212.118.132.177,Logout,Database,West Europe,failed,6150,Password,developer,Normal
2026-08-18 06:53:00,AWS,user_073,144.225.225.85,ReadResource,Database,ap-south-1,success,10839,Password,user,Normal
2026-08-18 06:59:00,GCP,user_051,198.197.231.228,ReadResource,Storage,europe-west1,failed,9724,Password,user,Normal
2026-08-18 07:00:00,AWS,user_024,208.244.178.46,ListResources,IAM,us-east-1,success,4425,MFA,user,Normal
2026-08-18 07:01:00,AWS,user_085,109.241.105.147,APIRequest,Storage,us-east-1,success,45637,Password,user,Normal
2026-08-18 07:02:00,GCP,user_017,51.203.243.153,DownloadData,Compute,us-central1,success,3755396,MFA,developer,Data Exfiltration
2026-08-18 07:02:00,Azure,user_155,152.223.52.205,ListResources,IAM,Central India,success,34869,MFA,user,Normal
2026-08-18 07:06:00,GCP,user_059,185.226.218.161,APIRequest,IAM,us-central1,success,43067,MFA,developer,Normal
2026-08-18 07:08:00,AWS,user_182,128.76.84.236,APIRequest,Database,eu-west-1,success,20915,MFA,user,Normal
2026-08-18 07:11:00,GCP,user_067,190.6.234.6,ListResources,Compute,us-central1,success,27612,MFA,user,Normal
2026-08-18 07:15:00,AWS,user_163,123.85.153.232,Login,IAM,us-east-1,success,19226,Password,user,Normal
2026-08-18 07:17:00,GCP,user_024,26.34.105.56,Logout,Database,asia-south1,failed,29676,MFA,user,Normal
2026-08-18 07:17:00,Azure,user_050,163.199.145.75,Logout,IAM,East US,success,23260,MFA,user,Normal
2026-08-18 07:22:00,AWS,user_058,136.47.37.160,ReadResource,Database,eu-west-1,success,1383,Password,developer,Normal
2026-08-18 07:22:00,GCP,user_091,202.26.132.26,Logout,Compute,europe-west1,failed,34333,Password,user,Normal
2026-08-18 07:23:00,GCP,user_031,118.131.171.58,CreateAccessKey,Compute,europe-west1,success,8077,Password,user,Credential Attack
2026-08-18 07:30:00,Azure,user_146,91.202.116.146,Login,Storage,West Europe,success,47827,Password,developer,Normal
2026-08-18 07:31:00,GCP,user_196,37.69.31.201,ModifyIAMPolicy,Database,us-central1,success,14223,MFA,admin,Privilege Escalation
2026-08-18 07:32:00,GCP,user_014,208.196.34.123,Logout,Storage,asia-south1,success,24449,MFA,developer,Normal
2026-08-18 07:34:00,Azure,user_025,214.232.147.188,DownloadData,Storage,West Europe,success,3939248,MFA,developer,Data Exfiltration
2026-08-18 07:34:00,AWS,user_158,188.19.237.152,Logout,Database,us-east-1,success,14821,MFA,user,Normal
2026-08-18 07:41:00,AWS,user_074,91.138.2.242,ReadResource,Database,ap-south-1,success,32253,Password,developer,Normal
2026-08-18 07:44:00,GCP,user_046,163.198.214.27,Login,Database,us-central1,failed,4848,Password,user,Credential Attack
2026-08-18 07:47:00,GCP,user_093,55.253.198.238,APIRequest,Compute,us-central1,failed,20698,MFA,developer,Normal
2026-08-18 07:48:00,AWS,user_077,96.49.237.59,FailedLogin,Compute,eu-west-1,success,4054,Password,user,Credential Attack
2026-08-18 07:48:00,AWS,user_056,14.192.127.204,ListResources,Database,us-east-1,success,38911,MFA,developer,Normal
2026-08-18 07:52:00,GCP,user_040,185.14.71.26,Login,Storage,asia-south1,failed,1031,Password,user,Credential Attack
2026-08-18 07:53:00,Azure,user_065,140.27.226.114,LargeDataTransfer,Compute,East US,success,2091041,MFA,developer,Data Exfiltration
2026-08-18 07:54:00,Azure,user_166,141.93.141.107,ListResources,IAM,Central India,success,15225,Password,user,Normal
2026-08-18 07:57:00,Azure,user_105,35.226.188.73,ListResources,Database,West Europe,failed,29025,Password,user,Normal
2026-08-18 08:05:00,GCP,user_027,73.118.176.20,DownloadData,Compute,us-central1,success,4495688,MFA,developer,Data Exfiltration
2026-08-18 08:05:00,Azure,user_106,147.170.198.207,ReadResource,Compute,East US,success,33366,MFA,user,Normal
2026-08-18 08:06:00,Azure,user_089,70.2.61.35,Login,Database,East US,success,2181,Password,user,Credential Attack
2026-08-18 08:07:00,AWS,user_046,170.152.101.40,ListResources,Storage,eu-west-1,success,39252,Password,user,Normal
2026-08-18 08:23:00,AWS,user_198,130.80.195.219,Login,Compute,eu-west-1,failed,14910,MFA,user,Normal
2026-08-18 08:26:00,AWS,user_018,157.7.242.50,Logout,Storage,eu-west-1,success,44099,MFA,user,Normal
2026-08-18 08:26:00,Azure,user_178,199.73.226.153,AssumeAdminRole,IAM,West Europe,failed,14355,MFA,admin,Privilege Escalation
2026-08-18 08:27:00,GCP,user_096,105.45.244.23,ModifyIAMPolicy,Compute,europe-west1,failed,7720,Password,admin,Privilege Escalation
2026-08-18 08:27:00,GCP,user_019,207.151.175.176,ReadResource,Compute,us-central1,success,38139,MFA,user,Normal
2026-08-18 08:35:00,GCP,user_139,197.155.249.179,ListResources,Storage,europe-west1,success,505,MFA,developer,Normal
2026-08-18 08:36:00,Azure,user_038,94.173.76.108,APIRequest,Storage,Central India,success,26554,Password,developer,Normal
2026-08-18 08:37:00,Azure,user_092,44.203.21.134,Logout,Compute,Central India,success,39327,Password,user,Normal
2026-08-18 08:39:00,GCP,user_062,173.31.138.69,APIRequest,IAM,asia-south1,failed,37690,MFA,developer,Normal
2026-08-18 08:41:00,AWS,user_117,118.7.119.214,CreateAccessKey,IAM,us-east-1,failed,2867,MFA,admin,Privilege Escalation
2026-08-18 08:42:00,GCP,user_119,173.83.14.164,Logout,Storage,asia-south1,success,11454,MFA,user,Normal
2026-08-18 08:47:00,GCP,user_178,148.228.31.17,Login,Storage,europe-west1,success,7940,Password,user,Normal
2026-08-18 08:48:00,AWS,user_189,54.14.101.42,ListResources,Compute,us-east-1,success,35559,MFA,user,Normal
2026-08-18 08:55:00,GCP,user_194,145.36.185.246,CreateAccessKey,Database,us-central1,success,242,Password,user,Credential Attack
2026-08-18 08:56:00,Azure,user_193,209.5.9.161,FailedLogin,IAM,East US,success,1902,Password,user,Credential Attack
2026-08-18 09:07:00,Azure,user_050,180.192.26.196,Logout,Database,East US,success,12887,MFA,user,Normal
2026-08-18 09:07:00,AWS,user_187,184.185.165.118,DownloadData,Storage,us-east-1,success,4001038,MFA,developer,Data Exfiltration
2026-08-18 09:26:00,AWS,user_073,82.11.202.161,Logout,Storage,us-east-1,success,37776,Password,user,Normal
2026-08-18 09:28:00,AWS,user_041,116.55.222.59,ReadResource,Compute,eu-west-1,success,29691,MFA,developer,Normal
2026-08-18 09:30:00,AWS,user_024,116.32.140.131,AssumeAdminRole,Storage,eu-west-1,success,14310,MFA,admin,Privilege Escalation
2026-08-18 09:30:00,Azure,user_113,134.11.1.142,Logout,Database,East US,failed,16705,Password,developer,Normal
2026-08-18 09:31:00,AWS,user_029,85.129.211.205,LargeDataTransfer,Compute,eu-west-1,success,3732521,MFA,developer,Data Exfiltration
2026-08-18 09:34:00,Azure,user_191,195.68.87.124,DownloadData,Storage,West Europe,success,1364284,MFA,developer,Data Exfiltration
2026-08-18 09:35:00,Azure,user_008,188.243.215.91,ReadResource,Storage,West Europe,success,13304,MFA,developer,Normal
2026-08-18 09:40:00,AWS,user_083,77.32.119.79,ReadResource,IAM,us-east-1,failed,33971,MFA,user,Normal
2026-08-18 09:45:00,Azure,user_006,152.251.120.97,Logout,Storage,East US,success,6355,Password,user,Normal
2026-08-18 09:53:00,Azure,user_077,61.47.23.95,ListResources,IAM,West Europe,success,16153,Password,user,Normal
2026-08-18 10:01:00,AWS,user_055,105.51.22.119,ReadResource,Compute,ap-south-1,success,14307,Password,developer,Normal
2026-08-18 10:03:00,GCP,user_029,117.8.123.53,Login,IAM,europe-west1,success,29257,MFA,user,Normal
2026-08-18 10:05:00,Azure,user_011,57.116.143.119,CrossCloudResourceAccess,IAM,West Europe,failed,1618662,Password,admin,Cross-Cloud Attack
2026-08-18 10:06:00,Azure,user_154,220.244.4.13,LargeDataTransfer,Storage,West Europe,success,2035792,MFA,developer,Data Exfiltration
2026-08-18 10:06:00,AWS,user_015,149.155.53.134,Logout,Compute,us-east-1,success,35869,Password,user,Normal
2026-08-18 10:07:00,GCP,user_144,40.123.5.241,ReadResource,Storage,europe-west1,failed,8508,Password,developer,Normal
2026-08-18 10:09:00,AWS,user_009,161.33.252.53,Logout,Database,us-east-1,success,33552,MFA,developer,Normal
2026-08-18 10:09:00,Azure,user_151,180.32.62.170,Logout,Storage,Central India,success,15924,MFA,user,Normal
2026-08-18 10:10:00,GCP,user_003,37.24.40.104,DownloadData,Storage,asia-south1,failed,910148,MFA,developer,Data Exfiltration
2026-08-18 10:14:00,Azure,user_033,150.84.135.136,Logout,Database,Central India,success,46723,Password,user,Normal
2026-08-18 10:15:00,AWS,user_151,93.223.148.174,AssumeAdminRole,Database,us-east-1,success,1835,MFA,admin,Privilege Escalation
2026-08-18 10:18:00,AWS,user_199,77.195.68.230,CreateAccessKey,Database,us-east-1,success,4615,Password,user,Credential Attack
2026-08-18 10:20:00,AWS,user_060,194.131.172.111,Login,Database,eu-west-1,failed,6585,Password,user,Credential Attack
2026-08-18 10:21:00,Azure,user_150,84.116.138.5,CreateAccessKey,IAM,Central India,success,3839,MFA,admin,Privilege Escalation
2026-08-18 10:21:00,GCP,user_022,134.6.137.119,ReadResource,Database,asia-south1,success,49331,MFA,user,Normal
2026-08-18 10:23:00,GCP,user_034,100.165.135.94,ReadResource,Compute,europe-west1,success,13631,Password,user,Normal
2026-08-18 10:25:00,AWS,user_125,49.39.151.217,Login,IAM,eu-west-1,success,40503,MFA,developer,Normal
2026-08-18 10:25:00,Azure,user_017,165.216.122.54,APIRequest,IAM,West Europe,success,3525,Password,developer,Normal
2026-08-18 10:26:00,Azure,user_062,150.124.96.44,APIRequest,Database,West Europe,failed,13962,Password,user,Normal
2026-08-18 10:26:00,AWS,user_169,157.159.107.83,ReadResource,Storage,us-east-1,success,34883,Password,user,Normal
2026-08-18 10:28:00,Azure,user_124,158.192.70.236,Login,Storage,West Europe,success,12655,Password,user,Normal
2026-08-18 10:29:00,GCP,user_175,37.177.174.26,APIRequest,Database,us-central1,success,18704,MFA,user,Normal
2026-08-18 10:30:00,AWS,user_093,138.197.44.136,ListResources,Storage,ap-south-1,success,32666,MFA,user,Normal
2026-08-18 10:30:00,AWS,user_080,137.48.232.81,ReadResource,Compute,ap-south-1,success,18357,Password,user,Normal
2026-08-18 10:31:00,GCP,user_013,17.149.217.99,Login,Database,asia-south1,success,6039,Password,user,Normal
2026-08-18 10:32:00,GCP,user_071,123.87.151.95,APIRequest,Database,asia-south1,failed,14041,MFA,user,Normal
2026-08-18 10:32:00,GCP,user_122,21.105.21.32,ReadResource,Compute,europe-west1,success,9708,Password,developer,Normal
2026-08-18 10:34:00,GCP,user_136,86.107.79.83,ReadResource,Storage,us-central1,success,10350,MFA,user,Normal
2026-08-18 10:35:00,AWS,user_184,150.162.220.110,ReadResource,Database,eu-west-1,failed,2165,Password,user,Normal
2026-08-18 10:37:00,AWS,user_026,192.65.147.236,Login,Storage,us-east-1,success,12871,Password,user,Normal
2026-08-18 10:46:00,GCP,user_049,91.22.7.243,ReadResource,Compute,us-central1,success,22945,Password,user,Normal
2026-08-18 10:53:00,GCP,user_035,112.198.18.224,Login,IAM,asia-south1,success,115,Password,user,Credential Attack
2026-08-18 10:56:00,Azure,user_176,129.231.77.167,ListResources,IAM,Central India,success,29756,Password,user,Normal
2026-08-18 10:57:00,AWS,user_100,170.104.40.191,ReadResource,Storage,us-east-1,success,33627,MFA,user,Normal
2026-08-18 11:22:00,GCP,user_019,51.45.212.175,Login,Database,us-central1,failed,39853,MFA,user,Normal
2026-08-18 11:25:00,AWS,user_146,122.245.209.79,CreateAccessKey,Compute,ap-south-1,failed,6793,Password,admin,Privilege Escalation
2026-08-18 11:36:00,GCP,user_077,199.204.24.10,ReadResource,IAM,europe-west1,success,9946,Password,user,Normal
2026-08-18 11:39:00,Azure,user_127,86.5.110.240,Login,Storage,East US,success,28703,Password,user,Normal
2026-08-18 11:48:00,AWS,user_146,205.18.37.6,APIRequest,Database,us-east-1,failed,29469,MFA,developer,Normal
2026-08-18 11:51:00,GCP,user_010,161.127.149.176,ReadResource,IAM,us-central1,success,43078,MFA,user,Normal
2026-08-18 11:52:00,AWS,user_162,199.1.199.116,Logout,IAM,eu-west-1,success,1923,MFA,user,Normal
2026-08-18 11:54:00,AWS,user_079,217.222.151.38,CreateAccessKey,Database,ap-south-1,failed,5680,Password,user,Credential Attack
2026-08-18 11:55:00,Azure,user_171,27.214.216.1,ModifyIAMPolicy,Database,East US,failed,3586,MFA,admin,Privilege Escalation
2026-08-18 11:55:00,GCP,user_091,132.18.164.251,Logout,Database,asia-south1,success,48704,Password,developer,Normal
2026-08-18 11:56:00,GCP,user_022,37.69.147.213,APIRequest,Compute,europe-west1,success,29497,MFA,user,Normal
2026-08-18 11:56:00,GCP,user_042,197.20.122.132,ListResources,Database,europe-west1,success,41179,MFA,developer,Normal
2026-08-18 12:03:00,Azure,user_079,57.165.32.103,Login,Database,East US,failed,32009,MFA,user,Normal
2026-08-18 12:04:00,Azure,user_136,50.120.204.27,ReadResource,Compute,Central India,success,42315,MFA,user,Normal
2026-08-18 12:05:00,Azure,user_197,97.146.87.22,ListResources,Compute,West Europe,failed,23635,MFA,user,Normal
2026-08-18 12:07:00,GCP,user_099,175.231.156.165,LargeDataTransfer,IAM,us-central1,success,4512434,MFA,developer,Data Exfiltration
2026-08-18 12:11:00,GCP,user_177,57.194.197.147,AssumeAdminRole,Compute,europe-west1,success,10453,Password,admin,Privilege Escalation
2026-08-18 12:14:00,GCP,user_124,139.79.175.219,Login,IAM,us-central1,success,9877,Password,user,Credential Attack
2026-08-18 12:16:00,AWS,user_115,134.245.91.7,DownloadData,Compute,us-east-1,success,2725835,MFA,developer,Data Exfiltration
2026-08-18 12:21:00,GCP,user_188,82.170.9.105,LargeDataTransfer,IAM,us-central1,success,673407,MFA,admin,Cross-Cloud Attack
2026-08-18 12:21:00,Azure,user_128,33.139.80.248,ReadResource,IAM,East US,success,32144,MFA,user,Normal
2026-08-18 12:23:00,GCP,user_103,118.87.53.105,APIRequest,Compute,us-central1,success,49696,Password,user,Normal
2026-08-18 12:24:00,AWS,user_116,15.88.166.92,APIRequest,Storage,ap-south-1,failed,462,Password,developer,Normal
